accession,c1,c2,filter_len,min_len,refine,n_pred,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,mabe,median_jaccard
NC_008322.1,0.075,0.075,600,10000,False,6,59.024266422987104,40.813131419504764,48.25777102607844,44.12351356560482,-0.08918815865351741,58133,40357,40307,84304,2035.5,0.7445853149770546
NC_008322.1,0.075,0.075,600,10000,True,5,65.53889515219842,40.813131419504764,50.30176908067509,48.511660638007,0.028655498309909044,58133,30567,50097,84304,4885.5,0.6909246323529412
NC_008322.1,0.1,0.05,200,8000,False,22,67.16704685749794,57.674621060539046,62.05995225576406,54.978238555631755,0.07618539491948718,82150,40157,40507,60287,2735.5,0.5782614379084967
NC_008322.1,0.1,0.05,200,8000,True,18,72.82715950609382,57.51595442195497,64.27226511014875,59.17544071967404,0.1885525540025495,81924,30567,50097,60513,3144.5,0.6655457184477211
NC_008322.1,0.1,0.05,200,10000,False,22,67.16704685749794,57.674621060539046,62.05995225576406,54.978238555631755,0.07618539491948718,82150,40157,40507,60287,2735.5,0.5782614379084967
NC_008322.1,0.1,0.05,200,10000,True,15,72.82715950609382,57.51595442195497,64.27226511014875,59.17544071967404,0.1885525540025495,81924,30567,50097,60513,3144.5,0.6655457184477211
NC_008322.1,0.1,0.05,400,8000,False,12,64.68472429865447,51.6389702113917,57.43030369280139,51.12482687213414,0.01783693798941173,73553,40157,40507,68884,2285.5,0.5854117647058823
NC_008322.1,0.1,0.05,400,8000,True,11,70.64252785247791,51.6389702113917,59.66409390120743,55.42332844765375,0.13236769332349224,73553,30567,50097,68884,4885.5,0.5854117647058823
NC_008322.1,0.1,0.05,400,10000,False,12,64.68472429865447,51.6389702113917,57.43030369280139,51.12482687213414,0.01783693798941173,73553,40157,40507,68884,2285.5,0.5854117647058823
NC_008322.1,0.1,0.05,400,10000,True,9,70.64252785247791,51.6389702113917,59.66409390120743,55.42332844765375,0.13236769332349224,73553,30567,50097,68884,4885.5,0.5854117647058823
NC_008322.1,0.1,0.05,600,8000,False,7,59.14436870485299,40.813131419504764,48.297864385798015,44.21315906248739,-0.08680779423380847,58133,40157,40507,84304,1835.5,0.7488991997753756
NC_008322.1,0.1,0.05,600,8000,True,6,65.53889515219842,40.813131419504764,50.30176908067509,48.511660638007,0.028655498309909044,58133,30567,50097,84304,4885.5,0.6909246323529412
NC_008322.1,0.1,0.05,600,10000,False,6,59.14436870485299,40.813131419504764,48.297864385798015,44.21315906248739,-0.08680779423380847,58133,40157,40507,84304,1835.5,0.7488991997753756
NC_008322.1,0.1,0.05,600,10000,True,5,65.53889515219842,40.813131419504764,50.30176908067509,48.511660638007,0.028655498309909044,58133,30567,50097,84304,4885.5,0.6909246323529412
NC_008322.1,0.1,0.1,200,8000,False,28,59.214889138771156,57.674621060539046,58.434606944577816,47.61610212415005,-0.12355530672182898,82150,56582,24082,60287,2985.5,0.5416979779148143
NC_008322.1,0.1,0.1,200,8000,True,22,61.743226438557485,57.51595442195497,59.55467029172512,50.12393489944016,-0.05297300143696001,81924,50761,29903,60513,3144.5,0.6655457184477211
NC_008322.1,0.1,0.1,200,10000,False,27,59.214889138771156,57.674621060539046,58.434606944577816,47.61610212415005,-0.12355530672182898,82150,56582,24082,60287,2985.5,0.5416979779148143
NC_008322.1,0.1,0.1,200,10000,True,19,61.743226438557485,57.51595442195497,59.55467029172512,50.12393489944016,-0.05297300143696001,81924,50761,29903,60513,3144.5,0.6655457184477211
NC_008322.1,0.1,0.1,400,8000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,4959.0,0.5423433242506812
NC_008322.1,0.1,0.1,400,8000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.1,0.1,400,10000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,4959.0,0.5423433242506812
NC_008322.1,0.1,0.1,400,10000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.1,0.1,600,8000,False,9,63.53026477859408,51.057660579765084,56.61515705889221,50.04056458733936,-0.006707192206284916,72725,41748,38916,69712,4003.0,0.6594360086767896
NC_008322.1,0.1,0.1,600,8000,True,8,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.1,0.1,600,10000,False,8,63.53026477859408,51.057660579765084,56.61515705889221,50.04056458733936,-0.006707192206284916,72725,41748,38916,69712,4003.0,0.6594360086767896
NC_008322.1,0.1,0.1,600,10000,True,8,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.15,0.05,200,8000,False,29,58.99927462851644,57.674621060539046,58.329428137292496,47.38885078955271,-0.1299371115245486,82150,57089,23575,60287,2985.5,0.5431838500360491
NC_008322.1,0.15,0.05,200,8000,True,23,61.743226438557485,57.51595442195497,59.55467029172512,50.12393489944016,-0.05297300143696001,81924,50761,29903,60513,3144.5,0.6655457184477211
NC_008322.1,0.15,0.05,200,10000,False,27,58.99927462851644,57.674621060539046,58.329428137292496,47.38885078955271,-0.1299371115245486,82150,57089,23575,60287,2985.5,0.5431838500360491
NC_008322.1,0.15,0.05,200,10000,True,19,61.743226438557485,57.51595442195497,59.55467029172512,50.12393489944016,-0.05297300143696001,81924,50761,29903,60513,3144.5,0.6655457184477211
NC_008322.1,0.15,0.05,400,8000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,5459.0,0.5453150684931507
NC_008322.1,0.15,0.05,400,8000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.15,0.05,400,10000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,5459.0,0.5453150684931507
NC_008322.1,0.15,0.05,400,10000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.15,0.05,600,8000,False,9,63.56209578172868,51.127867057014676,56.67094665577215,50.08538733578065,-0.006032488288192235,72825,41748,38916,69612,3953.0,0.6407885554780182
NC_008322.1,0.15,0.05,600,8000,True,8,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.15,0.05,600,10000,False,8,63.56209578172868,51.127867057014676,56.67094665577215,50.08538733578065,-0.006032488288192235,72825,41748,38916,69612,3953.0,0.6407885554780182
NC_008322.1,0.15,0.05,600,10000,True,8,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,4885.5,0.5854117647058823
NC_008322.1,0.15,0.1,200,8000,False,38,58.40119849761791,57.74763579687862,58.07257836769274,46.76312522131232,-0.14824003400874386,82254,58589,22075,60183,8243.5,0.4443804034582133
NC_008322.1,0.15,0.1,200,8000,True,31,62.95863449928911,59.379234328159114,61.11657080093651,51.76175812748486,-0.022675023378807144,84578,49761,30903,57859,7652.0,0.5854117647058823
NC_008322.1,0.15,0.1,200,10000,False,36,58.40119849761791,57.74763579687862,58.07257836769274,46.76312522131232,-0.14824003400874386,82254,58589,22075,60183,8243.5,0.4443804034582133
NC_008322.1,0.15,0.1,200,10000,True,28,62.95863449928911,59.379234328159114,61.11657080093651,51.76175812748486,-0.022675023378807144,84578,49761,30903,57859,7652.0,0.5854117647058823
NC_008322.1,0.15,0.1,400,8000,False,20,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,7494.5,0.48941756460246255
NC_008322.1,0.15,0.1,400,8000,True,18,69.5266950123482,57.51595442195497,62.95357093457513,56.78190595290922,0.12513201284431752,81924,35907,44757,60513,4885.5,0.6655457184477211
NC_008322.1,0.15,0.1,400,10000,False,20,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,7494.5,0.48941756460246255
NC_008322.1,0.15,0.1,400,10000,True,18,69.5266950123482,57.51595442195497,62.95357093457513,56.78190595290922,0.12513201284431752,81924,35907,44757,60513,4885.5,0.6655457184477211
NC_008322.1,0.15,0.1,600,8000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,6253.0,0.4683294117647059
NC_008322.1,0.15,0.1,600,8000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,8366.5,0.5854117647058823
NC_008322.1,0.15,0.1,600,10000,False,12,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,6253.0,0.4683294117647059
NC_008322.1,0.15,0.1,600,10000,True,11,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,8366.5,0.5854117647058823
NC_008322.1,0.15,0.2,200,8000,False,47,57.36715962633113,59.151765341870444,58.24579595928173,45.85546456537622,-0.18711881481523127,84254,62614,18050,58183,10611.0,0.3673931623931624
NC_008322.1,0.15,0.2,200,8000,True,37,62.39883934441095,57.975104783167296,60.105686086121054,50.86530315865908,-0.036325516979394505,82578,49761,30903,59859,8366.5,0.5854117647058823
NC_008322.1,0.15,0.2,200,10000,False,46,57.36715962633113,59.151765341870444,58.24579595928173,45.85546456537622,-0.18711881481523127,84254,62614,18050,58183,10611.0,0.3673931623931624
NC_008322.1,0.15,0.2,200,10000,True,33,62.39883934441095,57.975104783167296,60.105686086121054,50.86530315865908,-0.036325516979394505,82578,49761,30903,59859,8366.5,0.5854117647058823
NC_008322.1,0.15,0.2,400,8000,False,26,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,11170.0,0.395441262047645
NC_008322.1,0.15,0.2,400,8000,True,24,69.43851018375877,57.277252399306356,62.77430673109477,56.62950860820884,0.12281410421629632,81584,35907,44757,60853,3870.0,0.7020057063310362
NC_008322.1,0.15,0.2,400,10000,False,25,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,11170.0,0.395441262047645
NC_008322.1,0.15,0.2,400,10000,True,22,69.43851018375877,57.277252399306356,62.77430673109477,56.62950860820884,0.12281410421629632,81584,35907,44757,60853,3870.0,0.7020057063310362
NC_008322.1,0.15,0.2,600,8000,False,18,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,11666.5,0.4164016736401674
NC_008322.1,0.15,0.2,600,8000,True,16,67.09402492668622,51.40026818874309,58.20788131516912,52.87739633618854,0.0661833974042944,73213,35907,44757,69224,8366.5,0.5854117647058823
NC_008322.1,0.15,0.2,600,10000,False,18,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,11666.5,0.4164016736401674
NC_008322.1,0.15,0.2,600,10000,True,16,67.09402492668622,51.40026818874309,58.20788131516912,52.87739633618854,0.0661833974042944,73213,35907,44757,69224,8366.5,0.5854117647058823
NC_008322.1,0.2,0.1,200,8000,False,44,58.35340835722667,59.01135238737126,58.68053616308294,46.94241621507748,-0.15426117589723337,84054,59989,20675,58383,10361.0,0.38725225225225224
NC_008322.1,0.2,0.1,200,8000,True,34,62.39883934441095,57.975104783167296,60.105686086121054,50.86530315865908,-0.036325516979394505,82578,49761,30903,59859,8366.5,0.5854117647058823
NC_008322.1,0.2,0.1,200,10000,False,44,58.35340835722667,59.01135238737126,58.68053616308294,46.94241621507748,-0.15426117589723337,84054,59989,20675,58383,10361.0,0.38725225225225224
NC_008322.1,0.2,0.1,200,10000,True,31,62.39883934441095,57.975104783167296,60.105686086121054,50.86530315865908,-0.036325516979394505,82578,49761,30903,59859,8366.5,0.5854117647058823
NC_008322.1,0.2,0.1,400,8000,False,23,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,10170.0,0.41139417864253747
NC_008322.1,0.2,0.1,400,8000,True,21,69.5266950123482,57.51595442195497,62.95357093457513,56.78190595290922,0.12513201284431752,81924,35907,44757,60513,4885.5,0.6909246323529412
NC_008322.1,0.2,0.1,400,10000,False,20,66.30454083197469,57.674621060539046,61.68922597480617,54.26510862793085,0.05722938760173641,82150,41748,38916,60287,10170.0,0.41139417864253747
NC_008322.1,0.2,0.1,400,10000,True,19,69.5266950123482,57.51595442195497,62.95357093457513,56.78190595290922,0.12513201284431752,81924,35907,44757,60513,4885.5,0.6909246323529412
NC_008322.1,0.2,0.1,600,8000,False,15,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,10716.5,0.4317570498915401
NC_008322.1,0.2,0.1,600,8000,True,15,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,8366.5,0.5854117647058823
NC_008322.1,0.2,0.1,600,10000,False,15,63.7921613862846,51.6389702113917,57.07579014347903,50.41169694443324,-0.00111969853757047,73553,41748,38916,68884,10716.5,0.4317570498915401
NC_008322.1,0.2,0.1,600,10000,True,15,67.19623606797003,51.6389702113917,58.39926636680865,53.02979368088893,0.0684734069605769,73553,35907,44757,68884,8366.5,0.5854117647058823
NC_008322.1,0.2,0.25,200,8000,False,61,61.998274635983165,74.67371539698252,67.74821255115528,54.60845088099112,-0.07009384430502365,106363,65195,15469,36074,8075.0,0.34665322580645164
NC_008322.1,0.2,0.25,200,8000,True,48,65.66265060240963,66.80637755639334,66.22957665605263,56.50355668508882,0.05153021403406458,95157,49761,30903,47280,10858.0,0.4289090909090909
NC_008322.1,0.2,0.25,200,10000,False,59,61.998274635983165,74.67371539698252,67.74821255115528,54.60845088099112,-0.07009384430502365,106363,65195,15469,36074,8075.0,0.34665322580645164
NC_008322.1,0.2,0.25,200,10000,True,44,65.66265060240963,66.80637755639334,66.22957665605263,56.50355668508882,0.05153021403406458,95157,49761,30903,47280,9054.0,0.4289090909090909
NC_008322.1,0.2,0.25,400,8000,False,34,67.62224242346645,74.15910191874302,70.73998051184859,60.8325377295485,0.12016323010079093,105630,50576,30088,36807,12237.5,0.3145921748405692
NC_008322.1,0.2,0.25,400,8000,True,27,71.04821817523886,71.67870707751497,71.36207005011569,63.2704470172702,0.20171862027996348,102097,41604,39060,40340,8366.5,0.3089924302692799
NC_008322.1,0.2,0.25,400,10000,False,34,67.62224242346645,74.15910191874302,70.73998051184859,60.8325377295485,0.12016323010079093,105630,50576,30088,36807,12237.5,0.3145921748405692
NC_008322.1,0.2,0.25,400,10000,True,27,71.04821817523886,71.67870707751497,71.36207005011569,63.2704470172702,0.20171862027996348,102097,41604,39060,40340,8366.5,0.3089924302692799
NC_008322.1,0.2,0.25,600,8000,False,29,65.53198867248454,55.7249871873179,60.231903414049285,53.02038090371626,0.03828477762371549,79373,41748,38916,63064,13834.0,0.29259962049335864
NC_008322.1,0.2,0.25,600,8000,True,28,70.18681501162405,59.3476414133968,64.31372847377291,57.95133145974245,0.14298902441080333,84533,35907,44757,57904,12036.0,0.3249275107635533
NC_008322.1,0.2,0.25,600,10000,False,27,65.53198867248454,55.7249871873179,60.231903414049285,53.02038090371626,0.03828477762371549,79373,41748,38916,63064,13834.0,0.29259962049335864
NC_008322.1,0.2,0.25,600,10000,True,26,70.18681501162405,59.3476414133968,64.31372847377291,57.95133145974245,0.14298902441080333,84533,35907,44757,57904,12036.0,0.3249275107635533
NC_008390.1,0.05,0.05,200,8000,False,12,24.67338559163867,100.0,39.5808383233533,95.78177845348598,0.4859838037865354,9915,30270,677416,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,200,8000,True,11,22.587479496992895,100.0,36.85120142721748,95.26463870591039,0.46371214319430254,9915,33981,673705,0,23042.5,0.17705357142857142
NC_008390.1,0.05,0.05,200,10000,False,12,24.67338559163867,100.0,39.5808383233533,95.78177845348598,0.4859838037865354,9915,30270,677416,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,200,10000,True,11,22.587479496992895,100.0,36.85120142721748,95.26463870591039,0.46371214319430254,9915,33981,673705,0,23042.5,0.17705357142857142
NC_008390.1,0.05,0.05,400,8000,False,5,24.976698491069854,100.0,39.97016850761913,95.8497828180284,0.4891378967552811,9915,29782,677904,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,400,8000,True,5,24.031702942459642,100.0,38.750903796924156,95.63225246341631,0.4792426613085901,9915,31343,676343,0,23042.5,0.17705357142857142
NC_008390.1,0.05,0.05,400,10000,False,5,24.976698491069854,100.0,39.97016850761913,95.8497828180284,0.4891378967552811,9915,29782,677904,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,400,10000,True,5,24.031702942459642,100.0,38.750903796924156,95.63225246341631,0.4792426613085901,9915,31343,676343,0,23042.5,0.17705357142857142
NC_008390.1,0.05,0.05,600,8000,False,4,24.976698491069854,100.0,39.97016850761913,95.8497828180284,0.4891378967552811,9915,29782,677904,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,600,8000,True,4,24.031702942459642,100.0,38.750903796924156,95.63225246341631,0.4792426613085901,9915,31343,676343,0,23042.5,0.17705357142857142
NC_008390.1,0.05,0.05,600,10000,False,4,24.976698491069854,100.0,39.97016850761913,95.8497828180284,0.4891378967552811,9915,29782,677904,0,24142.5,0.17036082474226805
NC_008390.1,0.05,0.05,600,10000,True,4,24.031702942459642,100.0,38.750903796924156,95.63225246341631,0.4792426613085901,9915,31343,676343,0,23042.5,0.17705357142857142
